user_id,course_grade_ts,course_passing_state_id
beed5896de97f50f80aca9b70f5ce1423f4731d9,22/07/2018 07:18:40,2
69283cffcce0bd1977ae76a9fba5e43978c95371,23/06/2018 08:23:37,2
19c11580629c1ed45d303d73a5d79f9f71a9bacc,26/01/2019 14:06:39,2
b44d6f720ee9ca3532e45c4d0db6edb239bdc1b4,24/07/2019 15:13:46,2
9951be7f7c873b8aa9d8341ad0f35af16ab2a201,01/08/2018 07:58:11,2
868191fad7d218a8bc2603d8536d7ad6a36e5a7c,03/05/2019 18:23:00,2
26094457e536a481e61a746f35a5b40f64eb0a9d,15/09/2018 11:03:02,2
14d50a8b5f0d6891ea44c4a4789ec9765c41d86f,12/10/2018 21:57:15,2
eccd8125a206229f1224460655df7f0cbac6dd03,25/01/2019 17:25:52,2
06ae7cffefa07680e382dd0ca868693ae4ae383f,05/06/2018 08:35:11,2
d01892f29ed6609b3405bb7a667e0fe8cc1d3a7a,23/07/2018 17:19:57,2
302717ed6fe16ea791720e372107317cd4c2a3b5,29/05/2018 07:27:08,2
31ce657ade4d16407808f9480dc3f228373b5478,07/06/2019 17:19:31,2
4ed1bc164ab0c04a5f47b9105d3d76706961e34e,24/08/2018 18:52:35,2
85fa46d339f091894046e22cb735174c05735f26,22/10/2018 09:35:04,2
37b395141f2971806520a0c41bd8965059aafb74,25/10/2018 17:05:52,2
a4c8c44e0f835369c0020ea8a0b0b63a3f6164be,28/11/2018 16:22:11,2
596e935fafc1b6d831380a6a94691497f7f7ae24,27/01/2019 11:07:39,2
95a69ba31cbc8214b5216f2c57688417071ca819,29/01/2019 13:28:21,2
bfe99cd7568bd6dffec51098ce82594d4afab19b,16/05/2019 14:04:31,2
633a87463eb5058a544a08efce1ef03041d1af22,27/11/2018 07:32:26,2
baaa0badcb257b6abe043cadc7ac7a7445d3600a,28/07/2019 23:08:03,1
7e3e94df3bfdd9030d232925a790065cea8381a6,17/10/2018 19:00:19,2
13e97cd814420b008b47bbbb1e790058ce5795f9,28/01/2019 06:26:42,2
69e06fade61569b22800c488423614c0c8d35e51,29/01/2019 04:14:58,2
683ae64782c2e8054707bb1e87f7a24a4e70ce76,28/01/2019 16:33:30,2
4965c69ff79fa3e9ec9c4de2157e583a6e779c86,28/01/2019 19:03:55,2
75db814bb6e6af3f3dbf886f50bb65596c6184ec,28/01/2019 16:09:14,2
074f23046b4ed6b8f1aba148676b2b77c5458816,08/07/2018 12:16:49,2
0437c6051a630709fb5f3ae7ec8ad90709e25f9c,17/10/2018 10:29:49,2
057f20f12f930f76d82a0dfe824e4768066947ed,31/05/2018 08:31:27,2
61421d703ee08195457c6fa36b638c884e3b6aef,15/06/2018 12:54:12,2
db6f0fb642dce693ee591b2587b8cc9cfabcf5f4,30/06/2019 21:03:46,2
7f0da1d76821b98ee4c6eee141056d79411962fe,29/03/2019 21:45:25,2
949130b95c8360af86dd2892330873eb62e47de8,04/12/2018 04:18:00,2
7ef316f1cf60d4533720f5df301d615ad5d02c1a,29/04/2019 18:08:06,2
60dc8348ea178cb371686964d8c2a65c3fc23ef1,26/01/2019 10:58:38,2
8666d5464f484392c20a78eee6b55db23a993e82,29/01/2019 11:17:17,2
0dc279b232f5dd663dfa6d792bcc3ba94327abab,27/01/2019 04:50:13,2
f502413da7786a51e26885d613ffa4a38683f334,28/01/2019 19:06:56,2
32ceb9c828e18b6054a77a1b61d9a690d47c704f,23/03/2019 15:00:27,2
c475ede321211a10783514ec85308485863e5ec2,28/11/2018 14:16:46,2
fd018218a2e2e721162b64986ec814d5e143a234,12/05/2019 23:54:57,2
e593c20db3b019e338e5af6b526d0c2aa8c58c72,01/06/2018 07:15:12,2
f76b4fa59dd9e7e51ae1072a9f397f600063cc5d,02/07/2018 19:30:01,2
626206cbdedf14a182a143ae3e0d76d5f4ba65ab,01/05/2019 21:42:42,2
f174c8ce08065bdccf4db35cb95c213444d3f02c,07/08/2018 01:37:03,2
5b7e927f714cba0c5ea92ca30c108837510d43a7,30/09/2018 23:21:51,2
0a6894b472d57b7028c189705ce54bd6ffb004c4,17/01/2019 13:04:31,2
8ea342dd2b093013c8d4df28b44cf82b9e459eca,01/06/2019 23:46:20,2
937badb842168f185fab3425ac068dfe8c7bab62,14/07/2019 07:36:33,2
f4e55f4fda733f73b5bbecc0c001f4fc9a7f8343,03/05/2019 07:06:55,2
50bdba60c17da52b375a32947c8d9362408eb569,09/06/2018 06:43:35,2
2fe5e53568526a9ece0c28ab7d0064b458f957f5,23/01/2019 23:12:29,2
8d48e49283f0be77695afcf13285461282c60845,01/12/2018 03:43:07,2
006d788dec2535e13582a8e3c6e9962024118342,16/07/2018 04:04:06,2
496e6425bfa205e7b05938b0d035a94e794c1f54,22/03/2019 19:19:22,2
d9c1996b95bbf3a3d5780a7f331dea506b6ebeda,01/06/2018 11:28:04,2
1424dcf0e0d6f94960cac3efcbbe9806e50739de,14/10/2018 23:07:34,2
f290960fcfff18fd20f0d23cb826c1e967154231,25/10/2018 10:16:42,2
b36aefa32a7e2d3d7faba8a11c272d68cae61c83,15/11/2018 10:51:59,2
4afe33c6d52e74cb69fcd3cd8677e60886e58e71,01/02/2019 08:36:12,2
535ae97fe849a8d28a88da1b0ee11dbe1c8f636e,28/01/2019 15:05:19,2
b2d93299db11cbf2a38a9ff686a3098a1de7bde4,26/01/2019 14:41:01,2
cc1e0179d21146da1542806ec3b12600dd973506,27/01/2019 19:44:25,2
b246ee3aee2c67bf7fec5e785d743bd97d84a763,31/01/2019 10:18:32,2
05bd9367de9ea2ed228aff481a3705dd7c07ee98,08/06/2018 21:05:23,2
8cd8574d8e13a13580de2c2b19035a25a29d23d0,27/01/2019 13:55:10,2
178db70c551f8f3469bf5dfae02db09c1a96d674,25/06/2018 19:39:16,2
31bb4abb0774844ab54c2e2106e22fa4a745c73e,19/10/2018 02:05:31,2
d355925eb11e68c5cb15ad94c6aae18411f454fd,27/01/2019 13:49:26,2
6d61fb9ae9b409ee2b1b76e8be35dacea4869cb1,28/01/2019 17:12:13,2
4f670412d8cd7fc18050865eeca7ecb7d4937cc9,22/06/2019 02:49:26,2
76a91a5d714000271a5bb1e9882ba68d5a4cdb06,28/11/2018 22:14:08,2
a59453a57bfecc412e6bccecb628ca1f5272b19c,10/07/2018 04:36:28,2
58b2e75822c1a6b930928147cc2b22f9119d94ee,17/07/2018 11:01:19,2
05afd8d90d04c946f471495908e8f56b4da0dbac,28/07/2018 03:21:40,2
788bd7415f7d2f73aad20d5fdfd5032f021019ab,27/01/2019 16:14:11,2
01f203d02f1c5680bfb6f8ac7095e78f6dd8aaf6,07/05/2019 11:57:25,2
302b9e833fdbc69f9941bab0263f19bad2fa003d,18/06/2018 08:36:24,2
55f53305d930414514fe39e81f56c4b3947c8c7a,20/05/2018 20:04:04,2
b018d2f793d85ac02466400cabe40b170481f868,24/06/2018 22:47:23,2
eed16271330a1810e233a557939aae263cfa8096,24/08/2018 11:02:52,2
baa57339e5472517198f0ddd9a9ac8fe689200a1,06/11/2018 15:36:35,2
9cf7030224d2b6f912c2ce0df6e4d951b1cc8340,28/01/2019 17:05:43,2
f77d6533c576780adf89b178562c70a507e97b49,26/01/2019 18:20:12,2
d0862113ca83395bb75c398dbefed438a42aa21c,24/07/2019 07:57:00,2
8f9ca6e9f6a69273377511e5ae72c9aaccb5d18e,03/06/2018 15:48:33,2
c1fdbfa48538bd5b22e103d4bf85ac41cde71a04,20/08/2018 04:07:01,2
3fae25143ac8d7bb47a869fd97bea62c958c9492,27/01/2019 13:29:10,2
82b83829ef9500d4244648620f43123568b850dd,26/02/2019 05:12:12,2
47b48dd4fe0169f2f147886ba4e455003a49dc2d,09/05/2019 10:23:39,2
54b62695902c629299d594574c857251c833bfb0,10/06/2018 16:50:35,2
bb8ac91a948a026a8d434953cd6ae65004d942cf,30/05/2018 13:51:55,2
d9f3d4327b7e87c331f6055f3e529684c8ecb36e,08/06/2019 17:55:45,2
5db45b8424fa5e7d8a623928ca4e6572a4664a7e,19/08/2018 08:32:11,2
c4adc7a790baab7bbcded64e0424aeff825d43ce,29/08/2018 07:35:59,2
f0a4707204864652ca69018eece88acdffb4d9a1,17/10/2018 22:32:56,2
4b54b7be5754cfe4c02caece57898264befd12d3,04/11/2018 08:54:35,1
3573503014ef34cd1cfa7754fcef96ec343b1269,28/01/2019 07:24:31,2
26e0171609ca6edf90152a7010efde91f86070ff,25/01/2019 06:15:27,2
9cb1e0778f74162bc7b2eab5af46d0dfe6f1ce11,01/07/2018 07:30:32,2
dccc45652949953a5530ffae8d2f9eb7bf42b269,18/04/2019 17:29:13,2
df77b5a36576b88e381df15991539ed704a92a66,28/05/2018 18:26:56,2
4c937d5684e421be3ee0a0c5bf7d44035551d583,30/10/2018 21:38:38,2
7a7cf04287ee34babb262941a235bfd0c93243a5,26/01/2019 16:43:11,2
6ce96a7c62ad03b4930dec6c61f89c827820e4e6,29/01/2019 10:53:59,2
c39fb5dff7eff8f8e90c0892629b1d7ffbf685eb,07/01/2019 19:37:04,2
7fa669da0484ebcd2b1b2331ae97e23b134a3b0d,10/03/2019 06:56:12,2
3d20d04ce0d0fbf581623cca0f9c2686750f1156,29/11/2018 14:34:56,2
a66b0a4777553b15fad1cace078a61bd7a0391a4,27/01/2019 14:31:27,2
b0647432595fcaac557aa3bf22bdbae223bf3ad2,27/01/2019 19:32:31,2
7f8ced917313014600cf80109300a5ee1ed0f00d,22/05/2019 19:15:22,2
2f4f4f0bcbd14be96424954913669d788b7e8090,12/11/2018 15:52:49,2
eec2a08d67c3af043846f330527b8591d6a00685,06/08/2018 03:11:07,2
47bc6794e7f328f11f9688f1e141bc40130bd47b,13/12/2018 20:51:30,2
1048c0c49716c1ccf0af9508fbd5f6feaf18fae2,27/01/2019 17:38:02,2
8388a8182e1cdfdf19a6be70010198fceca475aa,28/01/2019 05:17:07,2
d19afbef5ec0d4996af8a7ba3a31f240838dba0c,01/06/2019 21:43:47,2
45f0ad44b48eebd5fbc109c178c217e522193e66,26/10/2018 19:28:58,2
00b12fdbd62eaef29dd3fd66afa93dc0938bddcb,25/06/2018 11:43:12,2
5dbef30c43e202f5b34496596b20618d462c265c,07/06/2018 21:05:11,2
85e646a356d2a2de03903de264961bd6d09fff44,11/01/2019 09:15:51,2
a20d5b8666575df0f1b1a06997241b5a6564168f,23/07/2018 11:41:45,2
92f9bd85a3253661048abc77fc9da1487b8fef61,18/06/2018 20:38:35,2
95dae4275c7e1e782d85efaf9e4cd10cf1575766,03/06/2018 19:58:02,2
f30690eaf913cd7f77f062a0638b307c6ac948ab,27/01/2019 13:25:51,2
f5c988b6d3eda025c5ba4bcc55314465a22f5a16,29/01/2019 09:18:38,2
c482c680bce6a8e4bd673973d75d9363b5c8cf58,13/05/2019 09:52:25,2
40214f95cfbe88d1ae5133feefbb0b2ac82d7ac5,25/06/2018 18:35:26,2
0ae9c5c74619c588ce68fc6f05d41821c25d983d,23/06/2018 01:06:15,2
3891a05331917226db75cdb62eb94255fc717f01,14/01/2019 03:39:49,2
1a139268bd2677d80ac379508321de684deb8886,28/01/2019 03:37:17,2
9beaba9bc81296309836dffe4ab958d862fdaea0,27/01/2019 17:34:38,2
518b3c45884c13fdbfe82adfecbf8d86430b385b,20/05/2019 02:12:31,2
8c43200d4de2cbe8ccc48eeb4ce38960dc773c07,23/06/2018 17:38:01,1
b965b7a98788626613786bfe35c8a8e1996b7bb0,02/06/2018 03:42:45,2
e3ce1026b4c0b49f38e17ba9cbf8b51fc0c7eaee,18/08/2018 12:46:57,2
e80341c3a184e856e4f852de05b210c0e5247a7a,21/10/2018 22:17:39,2
4a0b6680d8d0216c2a84e4a11d0c37335776b466,15/10/2018 11:19:31,2
14854e1faea058f0002f9f6133253821a2f96fdd,10/12/2018 04:54:13,2
2079191b76fd1754e4d11e5037710eaa2456740d,28/01/2019 12:38:19,2
65b6a47acd52c0f81036e9dc57c7251bbe4221a8,26/01/2019 19:34:42,2
0a0d0e0eea7de32372f6692d4b91854faf5421a3,28/01/2019 15:11:41,2
9c2c0be8eaeae8bbf8368ce3eb795ce6c37e9050,09/04/2019 09:06:35,2
a2f498a91de7513c2a0ddb00a005e0dabb08266b,03/07/2018 08:30:06,2
32f8435382f63c25877bc4acc0fa255529d361ae,22/06/2018 14:28:55,2
38e3d561f393aa210b0850122e3921987d298447,11/07/2019 01:09:45,2
b4342e45018e5f552fff6f2a694a9c279fbc9df3,02/12/2018 20:57:48,2
a0e68e269e9734366ecd5965acbe265b3c9b70a4,26/12/2018 21:02:13,2
be2fdb39d07bfdd09a2856fc821555eca5a6681f,03/02/2019 19:42:29,2
b63862b5213dfade36710c8113e904006e373413,21/01/2019 23:19:37,2
e7c38e2d04c332bd7cd250d00b0c54a9d014d00b,25/01/2019 23:12:02,0
fd1a21f3643c81e66a4eba2be280d3902ec49bc9,26/01/2019 04:54:30,2
88c4ca5bb72efc115aad84ae2536fdb6bd020dcf,28/01/2019 13:47:00,2
80ff031315fe0581ab6b68e1110cb673d0b58b78,23/09/2018 04:28:41,2
e9a9d60350c0aaea8ec1fb0702152865797be12d,01/06/2018 11:16:27,2
cf37f6643ba4e014c1dfd95064ba4ee75f1f4d9e,02/10/2018 00:38:43,2
bb79d8f030209ab3e1e3ca578374eea895448bb1,29/07/2018 01:37:27,2
27e7050c4c302a448a7900d78138d7d1d3ad1ddf,29/01/2019 12:04:48,2
15311a4d39191940c51ef4205695c9666545317c,14/08/2018 17:52:19,2
d0e57199b9d33e787482dda52d76d9c20213f44f,06/11/2018 17:07:55,2
a9622391ef7694c75366cec0cad9bd32d0826350,27/01/2019 18:06:18,2
90e99317ff955952d8ba22d48644a0184f643c1d,27/01/2019 16:30:18,2
cbe7f86445616b315b8b69d8c1f81e5ca500fa8b,30/07/2019 10:53:06,2
88946cd4d8dda38306b81a91a024049a0ddb144f,30/07/2018 04:46:17,2
46e14a4fa151f716dd22f5dc878534de2f872776,10/05/2019 22:41:32,2
f481a6923699bd42b9a5425810740171c7771085,26/01/2019 04:31:48,2
45e6548d2b0338ad416af734cdaa20966c52bc72,18/05/2019 21:22:33,2
e8464e76be3819ebce65253375170fec0063cd35,09/08/2018 05:19:48,1
0edce72e9cd993096910f51fdede0e08ba86fd84,16/08/2018 04:00:21,2
4b5d02b2fe676bbe7f6ea9fe29e6bef094471f50,28/09/2018 12:29:10,2
9e55a8fe6b47629075a606ae36cb94ad0ef98110,02/10/2018 16:45:15,2
7bfff38676a5fe2dd5851937393dc1a36a5865c9,28/01/2019 06:13:29,2
57926dcf9e52af09717cc6f175686079a42920d2,29/01/2019 18:33:18,2
6a530a658e5dd91f45dea44b14a852d67700c2c1,26/07/2019 03:36:38,2
2aca991d171af56a386476484c3f5892c739d0f1,14/06/2018 11:55:40,2
29ecc401e7802883820bffd192c2de3197f387f2,24/06/2019 11:55:29,2
84b4a7687d074d1332cd6920c2cbb32a295fa185,26/01/2019 16:01:05,2
3eacba7f5d6171d8a579b22069d9407057ee99a8,19/07/2018 18:14:47,2
ce0b6168f96aa243e798843ab45603d297b56e4e,02/06/2018 18:44:00,2
a948fd7712b280c9927c1b19fe78a05a428ad72c,16/06/2018 08:45:17,2
8b0d0760dd3eba9935b5f6636ec486bf4df5ddf8,18/08/2018 16:06:24,2
fc381439a1856569f74621a875b519cfe48b6112,19/09/2018 12:36:51,2
9ab229456ad181d7411a97d75a1fa5b1b5af5349,27/01/2019 05:27:12,2
51c7626e392a97c3444302ebcf43b40b9edf4627,29/01/2019 15:59:34,2
fdc2ac28917e8750b10098c36a3e2e4fc8d9cbc1,27/01/2019 12:56:32,2
aee931f3129da1c342f4dafbb302fef10e49ca6c,08/06/2018 08:54:15,2
06eda5e9b2abd41ab541c0a61d9d3cfb763e094f,16/06/2018 21:43:05,2
99fd274901209be03adc216d2444b87001eb054b,27/01/2019 16:25:05,2
fea011d27c6d8826caf4b2ee4d31d585c74bc16f,28/08/2018 02:25:50,2
